County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle CAFV Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
King,Bothell,WA,98011,2022,TESLA,MODEL 3,1,3,0,0,1,183349491,-122.201408 47.754528,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022001
King,Kirkland,WA,98033,2022,CHEVROLET,BOLT EV,1,3,0,0,45,267981206,-122.1925969 47.676241,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022401
King,Renton,WA,98059,2017,TESLA,MODEL X,1,1,200,0,11,331912542,-122.134502 47.492627,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033025601
Kitsap,Bainbridge Island,WA,98110,2024,TOYOTA,RAV4 PRIME,0,1,42,0,23,262473515,-122.5305071 47.6400595,PUGET SOUND ENERGY INC,53035090700
Clark,Vancouver,WA,98660,2023,HYUNDAI,IONIQ 5,1,3,0,0,49,250950192,-122.67156 45.63248,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011042300
Kitsap,Bremerton,WA,98312,2022,TESLA,MODEL Y,1,3,0,0,35,220331744,-122.6961203 47.5759584,PUGET SOUND ENERGY INC,53035081000
Clark,Vancouver,WA,98682,2022,TESLA,MODEL Y,1,3,0,0,17,266002950,-122.5286031 45.6686601,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011041313
Snohomish,Bothell,WA,98012,2023,HYUNDAI,IONIQ 6,1,3,0,0,21,245889514,-122.206146 47.839957,PUGET SOUND ENERGY INC,53061041703
King,Bellevue,WA,98004,2023,TESLA,MODEL Y,1,3,0,0,48,238089239,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033024002
King,Seattle,WA,98125,2020,TESLA,MODEL Y,1,1,291,0,46,255627004,-122.30253 47.72656,CITY OF SEATTLEWACITY OF TACOMAWA,53033002200
Clark,Vancouver,WA,98664,2018,NISSAN,LEAF,1,1,151,0,49,337284811,-122.575383 45.620105,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011041206
King,Bellevue,WA,98006,2024,TESLA,MODEL Y,1,3,0,0,41,270150639,-122.144149 47.560742,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033024904
Kitsap,Bainbridge Island,WA,98110,2023,KIA,EV6,1,3,0,0,23,244863293,-122.5305071 47.6400595,PUGET SOUND ENERGY INC,53035091002
King,Seattle,WA,98112,2018,TESLA,MODEL 3,1,1,215,0,43,474911244,-122.30207 47.64085,CITY OF SEATTLEWACITY OF TACOMAWA,53033007501
King,Tukwila,WA,98188,2023,CHRYSLER,PACIFICA,0,1,32,0,11,239483653,-122.29179 47.43473,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033028200
King,Kirkland,WA,98033,2024,POLESTAR,PS2,1,3,0,0,45,267144776,-122.1925969 47.676241,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022006
King,Bellevue,WA,98007,2017,CHEVROLET,VOLT,0,1,53,0,41,182728220,-122.1436732 47.6157551,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023604
King,Shoreline,WA,98133,2019,TESLA,MODEL 3,1,1,220,0,32,477910996,-122.342434 47.736655,CITY OF SEATTLEWACITY OF TACOMAWA,53033021000
Cowlitz,Longview,WA,98632,2017,BMW,I3,0,1,97,0,19,270946672,-122.973463 46.15445,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF COWLITZ COUNTY,53015001900
King,Bellevue,WA,98004,2022,TESLA,MODEL Y,1,3,0,0,41,215113286,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023901
King,Tukwila,WA,98178,2024,HONDA,PROLOGUE,1,3,0,0,11,270053017,-122.2453 47.499708,CITY OF SEATTLEWACITY OF TACOMAWA,53033026300
King,Seattle,WA,98104,2021,CHEVROLET,BOLT EV,1,3,0,0,37,268773095,-122.3276518 47.6018349,CITY OF SEATTLEWACITY OF TACOMAWA,53033009100
King,Kirkland,WA,98033,2022,TOYOTA,RAV4 PRIME,0,1,42,0,48,211780761,-122.1925969 47.676241,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022702
Snohomish,Everett,WA,98201,2023,TESLA,MODEL 3,1,3,0,0,38,253751109,-122.2032447 47.9845088,PUGET SOUND ENERGY INC,53061040200
King,Kirkland,WA,98034,2021,TESLA,MODEL 3,1,3,0,0,45,148520732,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022005
King,Issaquah,WA,98027,2021,TESLA,MODEL Y,1,3,0,0,5,261780620,-122.0402383 47.5276876,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032103
King,Bellevue,WA,98007,2019,CHEVROLET,BOLT EV,1,1,238,0,48,255058772,-122.1436732 47.6157551,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023300
Kitsap,Port Orchard,WA,98366,2017,TOYOTA,PRIUS PRIME,0,2,25,0,26,181646636,-122.63847 47.54103,PUGET SOUND ENERGY INC,53035092200
King,Bellevue,WA,98004,2021,TESLA,MODEL Y,1,3,0,0,41,179318856,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023902
King,Seattle,WA,98112,2020,CHEVROLET,BOLT EV,1,1,259,0,43,110289105,-122.30207 47.64085,CITY OF SEATTLEWACITY OF TACOMAWA,53033006400
King,Kirkland,WA,98034,2022,JEEP,GRAND CHEROKEE,0,2,25,0,45,220510643,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022003
Snohomish,Mill Creek,WA,98012,2022,TESLA,MODEL Y,1,3,0,0,44,220301987,-122.206146 47.839957,PUGET SOUND ENERGY INC,53061052004
King,Kirkland,WA,98034,2021,AUDI,Q5 E,0,2,18,0,45,161271701,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033021906
King,Seattle,WA,98119,2018,BMW,I3,1,1,114,0,36,152474430,-122.3684 47.64586,CITY OF SEATTLEWACITY OF TACOMAWA,53033005902
King,Bellevue,WA,98006,2018,TESLA,MODEL 3,1,1,215,0,41,476622758,-122.144149 47.560742,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033024904
King,Federal Way,WA,98023,2017,TOYOTA,PRIUS PRIME,0,2,25,0,30,349959172,-122.3581348 47.3097552,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033030101
Thurston,Tumwater,WA,98512,2023,TESLA,MODEL Y,1,3,0,0,22,245597586,-122.957046 46.991391,PUGET SOUND ENERGY INC,53067010920
Kitsap,Bainbridge Island,WA,98110,2023,TOYOTA,RAV4 PRIME,0,1,42,0,23,251494295,-122.5305071 47.6400595,PUGET SOUND ENERGY INC,53035090700
King,Seattle,WA,98177,2024,VOLKSWAGEN,ID.4,1,3,0,0,32,272185217,-122.3691687 47.7403542,CITY OF SEATTLEWACITY OF TACOMAWA,53033000500
King,Des Moines,WA,98198,2024,CADILLAC,LYRIQ,1,3,0,0,30,262060949,-122.3145447 47.3984346,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033030003
King,Tukwila,WA,98188,2024,JEEP,WRANGLER,0,2,21,0,11,264849763,-122.29179 47.43473,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033028200
King,Kent,WA,98031,2024,TESLA,MODEL Y,1,3,0,0,47,272040709,-122.201564 47.402358,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033029307
King,Seattle,WA,98101,2021,TESLA,MODEL 3,1,3,0,0,43,150093849,-122.3340795 47.6099315,CITY OF SEATTLEWACITY OF TACOMAWA,53033008102
King,Tukwila,WA,98188,2023,JEEP,WRANGLER,0,2,21,0,11,237953201,-122.29179 47.43473,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033028200
King,Kirkland,WA,98034,2018,TESLA,MODEL S,1,1,249,0,1,291256101,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022300
King,Seattle,WA,98102,2020,KIA,NIRO,1,1,239,0,43,141048197,-122.3212726 47.6296532,CITY OF SEATTLEWACITY OF TACOMAWA,53033006600
King,Beaux Arts,WA,98004,2016,NISSAN,LEAF,1,1,84,0,41,132424197,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023901
King,Bellevue,WA,98006,2024,TOYOTA,BZ4X,1,3,0,0,41,267854562,-122.144149 47.560742,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033024704
Clark,Vancouver,WA,98684,2020,TESLA,MODEL 3,1,1,322,0,17,107566889,-122.5241377 45.6278995,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011041319
King,Bellevue,WA,98006,2023,RIVIAN,R1S,1,3,0,0,41,258777956,-122.144149 47.560742,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033024704
King,Seattle,WA,98112,2023,TESLA,MODEL 3,1,3,0,0,43,251259312,-122.30207 47.64085,CITY OF SEATTLEWACITY OF TACOMAWA,53033006300
King,Seatac,WA,98188,2023,POLESTAR,PS2,1,3,0,0,33,228599955,-122.29179 47.43473,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033028402
Snohomish,Granite Falls,WA,98252,2023,TESLA,MODEL Y,1,3,0,0,39,257619470,-121.9450548 48.0763266,BONNEVILLE POWER ADMINISTRATIONPUD 1 OF SNOHOMISH COUNTY,53061053606
King,Kirkland,WA,98034,2023,RIVIAN,R1S,1,3,0,0,1,261640228,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022203
King,Sammamish,WA,98074,2024,HYUNDAI,IONIQ 6,1,3,0,0,45,263061137,-122.0430602 47.6259676,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032316
Kitsap,Bainbridge Island,WA,98110,2021,TESLA,MODEL 3,1,3,0,0,23,148230512,-122.5305071 47.6400595,PUGET SOUND ENERGY INC,53035090700
Clark,Vancouver,WA,98682,2024,TOYOTA,RAV4 PRIME,0,1,42,0,17,262989779,-122.5286031 45.6686601,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011041331
King,Seattle,WA,98144,2020,TESLA,MODEL 3,1,1,266,0,11,214881698,-122.3016563 47.5858977,CITY OF SEATTLEWACITY OF TACOMAWA,53033010001
King,Auburn,WA,98092,2017,TOYOTA,PRIUS PRIME,0,2,25,0,31,348354520,-122.1550193 47.2884536,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033031000
Clark,Vancouver,WA,98662,2022,MINI,HARDTOP,1,3,0,0,17,195116932,-122.579351 45.671668,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011040703
King,Bellevue,WA,98006,2024,TESLA,MODEL 3,1,3,0,0,41,265157063,-122.144149 47.560742,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033024905
King,Seattle,WA,98122,2023,AUDI,Q4,1,3,0,0,37,233239940,-122.3128637 47.6104992,CITY OF SEATTLEWACITY OF TACOMAWA,53033008800
King,Seattle,WA,98103,2021,MINI,HARDTOP,1,1,110,0,46,133711616,-122.3499053 47.673887,CITY OF SEATTLEWACITY OF TACOMAWA,53033002700
Snohomish,Mukilteo,WA,98275,2023,TESLA,MODEL Y,1,3,0,0,21,258953936,-122.29943 47.912654,PUGET SOUND ENERGY INC,53061042006
King,Seattle,WA,98178,2014,BMW,I3,0,1,72,0,37,218956237,-122.2453 47.499708,CITY OF SEATTLEWACITY OF TACOMAWA,53033011902
King,Seattle,WA,98177,2014,NISSAN,LEAF,1,1,84,0,36,208680804,-122.3691687 47.7403542,CITY OF SEATTLEWACITY OF TACOMAWA,53033001400
Clark,Vancouver,WA,98664,2023,JEEP,WRANGLER,0,2,21,0,49,235164191,-122.575383 45.620105,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011041206
King,Bellevue,WA,98008,2017,FORD,FOCUS,1,1,100,0,48,206336987,-122.1197677 47.6103472,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023300
King,Federal Way,WA,98003,2023,TESLA,MODEL 3,1,3,0,0,30,224739966,-122.318442 47.315173,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033030203
King,Bellevue,WA,98007,2023,NISSAN,ARIYA,1,3,0,0,41,262499891,-122.1436732 47.6157551,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023401
Kitsap,Bainbridge Island,WA,98110,2021,AUDI,Q5 E,0,2,18,0,23,154464761,-122.5305071 47.6400595,PUGET SOUND ENERGY INC,53035090700
Clark,Vancouver,WA,98682,2022,TESLA,MODEL 3,1,3,0,0,17,208487359,-122.5286031 45.6686601,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011040714
King,Bellevue,WA,98004,2023,TESLA,MODEL Y,1,3,0,0,48,260506718,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033024001
King,Kent,WA,98031,2017,TOYOTA,PRIUS PRIME,0,2,25,0,47,323767916,-122.201564 47.402358,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033029405
King,Kenmore,WA,98028,2024,TESLA,CYBERTRUCK,1,3,0,0,46,267117168,-122.2478069 47.75817,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022102
King,Kirkland,WA,98034,2023,TESLA,MODEL Y,1,3,0,0,1,258942288,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022203
King,Redmond,WA,98052,2024,TESLA,MODEL Y,1,3,0,0,45,265878637,-122.13158 47.67858,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032321
King,Seattle,WA,98109,2020,TESLA,MODEL Y,1,1,291,0,36,131556750,-122.35022 47.63824,CITY OF SEATTLEWACITY OF TACOMAWA,53033007101
Clark,Ridgefield,WA,98642,2016,NISSAN,LEAF,1,1,84,0,18,478160210,-122.6958231 45.804249,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011040303
King,Auburn,WA,98002,2024,TOYOTA,BZ4X,1,3,0,0,47,268307420,-122.22285 47.30507,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033030503
King,Bellevue,WA,98005,2025,PORSCHE,TAYCAN,1,3,0,0,48,272888444,-122.167394 47.614119,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023702
King,Bellevue,WA,98004,2024,TESLA,MODEL Y,1,3,0,0,48,264316657,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023701
King,Kirkland,WA,98034,2018,TESLA,MODEL 3,1,1,215,0,45,474661512,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033021904
King,Bellevue,WA,98005,2018,TESLA,MODEL 3,1,1,215,0,41,475801777,-122.167394 47.614119,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023500
King,Kirkland,WA,98033,2020,CHEVROLET,BOLT EV,1,1,259,0,45,112826038,-122.1925969 47.676241,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022603
King,Sammamish,WA,98074,2023,BMW,I4,1,3,0,0,45,229640078,-122.0430602 47.6259676,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032316
King,Seatac,WA,98148,2022,TESLA,MODEL 3,1,3,0,0,33,223657661,-122.3300442 47.4483434,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033028500
King,Seatac,WA,98148,2023,KIA,EV6,1,3,0,0,33,255373191,-122.3300442 47.4483434,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033028500
Snohomish,Snohomish,WA,98296,2018,TOYOTA,PRIUS PRIME,0,2,25,0,44,180843505,-122.121841 47.841036,PUGET SOUND ENERGY INC,53061041610
King,Bellevue,WA,98004,2020,PORSCHE,TAYCAN,1,1,203,0,41,116942094,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023801
King,Federal Way,WA,98023,2023,TESLA,MODEL 3,1,3,0,0,30,229390766,-122.3581348 47.3097552,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033030310
King,Seatac,WA,98148,2023,KIA,NIRO,1,3,0,0,33,240793822,-122.3300442 47.4483434,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033028500
King,Issaquah,WA,98027,2021,TESLA,MODEL 3,1,3,0,0,5,161931990,-122.0402383 47.5276876,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032103
King,Seattle,WA,98133,2023,TESLA,MODEL Y,1,3,0,0,46,236007236,-122.342434 47.736655,CITY OF SEATTLEWACITY OF TACOMAWA,53033001300
King,Kirkland,WA,98034,2020,TESLA,MODEL 3,1,1,266,0,45,207086834,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033021903
King,Seattle,WA,98126,2024,TESLA,MODEL 3,1,3,0,0,34,266683553,-122.3752214 47.5465949,CITY OF SEATTLEWACITY OF TACOMAWA,53033011500
King,Redmond,WA,98052,2021,TESLA,MODEL Y,1,3,0,0,45,185765660,-122.13158 47.67858,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032321
King,Bellevue,WA,98008,2022,TESLA,MODEL 3,1,3,0,0,48,183457011,-122.1197677 47.6103472,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022901
Clark,Vancouver,WA,98662,2023,TOYOTA,RAV4 PRIME,0,1,42,0,17,255074767,-122.579351 45.671668,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011040709
King,Newcastle,WA,98056,2024,HYUNDAI,TUCSON,0,1,33,0,41,255035574,-122.1819876 47.5098889,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033024703
King,Bellevue,WA,98006,2023,TESLA,MODEL Y,1,3,0,0,41,235294720,-122.144149 47.560742,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033024901
Thurston,Olympia,WA,98501,2024,FORD,F-150,1,3,0,0,22,273468856,-122.8733203 47.0133209,PUGET SOUND ENERGY INC,53067010100
Clark,Camas,WA,98607,2023,BMW,I4,1,3,0,0,18,244250590,-122.4220033 45.6092439,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011040609
King,Redmond,WA,98052,2023,HYUNDAI,IONIQ 5,1,3,0,0,45,254616904,-122.13158 47.67858,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032321
King,Bellevue,WA,98007,2023,TESLA,MODEL Y,1,3,0,0,48,230267635,-122.1436732 47.6157551,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023603
Clark,Vancouver,WA,98685,2022,TESLA,MODEL Y,1,3,0,0,18,187085384,-122.688741 45.711311,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011040908
King,Des Moines,WA,98198,2015,TESLA,MODEL S,1,1,208,0,33,477013176,-122.3145447 47.3984346,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033028901
King,Seattle,WA,98112,2021,FORD,MUSTANG MACH-E,1,3,0,0,43,145517046,-122.30207 47.64085,CITY OF SEATTLEWACITY OF TACOMAWA,53033006400
King,Seattle,WA,98117,2023,RIVIAN,R1T,1,3,0,0,36,238300569,-122.377938 47.690166,CITY OF SEATTLEWACITY OF TACOMAWA,53033001600
King,Bellevue,WA,98004,2019,NISSAN,LEAF,1,1,150,0,48,9139105,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023806
Kitsap,Bremerton,WA,98312,2020,KIA,NIRO,1,1,239,0,26,148436739,-122.6961203 47.5759584,PUGET SOUND ENERGY INC,53035081000
King,Bellevue,WA,98004,2020,NISSAN,LEAF,1,1,149,0,48,138427089,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023806
King,Redmond,WA,98052,2024,TESLA,MODEL Y,1,3,0,0,45,269529900,-122.13158 47.67858,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032323
King,Redmond,WA,98052,2017,BMW,I3,1,1,81,0,48,102664852,-122.13158 47.67858,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022606
Clark,Vancouver,WA,98684,2024,SUBARU,SOLTERRA,1,3,0,0,17,268450731,-122.5241377 45.6278995,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011041319
King,Kirkland,WA,98034,2021,TESLA,MODEL 3,1,3,0,0,45,135139266,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022003
King,Seattle,WA,98125,2022,BMW,X5,0,1,30,0,46,182723628,-122.30253 47.72656,CITY OF SEATTLEWACITY OF TACOMAWA,53033000900
King,Kent,WA,98030,2018,TESLA,MODEL 3,1,1,215,0,47,207456623,-122.1994204 47.3741045,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033029505
Kitsap,Bremerton,WA,98310,2013,TESLA,MODEL S,1,1,208,69900,23,175347238,-122.6231895 47.5930874,PUGET SOUND ENERGY INC,53035080300
Kitsap,Bainbridge Island,WA,98110,2016,TESLA,MODEL S,1,1,210,0,23,214162742,-122.5305071 47.6400595,PUGET SOUND ENERGY INC,53035090700
King,Tukwila,WA,98178,2023,TESLA,MODEL Y,1,3,0,0,11,260353782,-122.2453 47.499708,CITY OF SEATTLEWACITY OF TACOMAWA,53033026300
King,Seattle,WA,98178,2023,TESLA,MODEL Y,1,3,0,0,37,257360932,-122.2453 47.499708,CITY OF SEATTLEWACITY OF TACOMAWA,53033011901
Snohomish,Mukilteo,WA,98275,2019,TESLA,MODEL 3,1,1,220,0,21,172848707,-122.29943 47.912654,PUGET SOUND ENERGY INC,53061042001
Thurston,Olympia,WA,98506,2023,VOLVO,XC40,1,3,0,0,22,228884421,-122.87741 47.05997,PUGET SOUND ENERGY INC,53067012100
King,Redmond,WA,98052,2018,TESLA,MODEL 3,1,1,215,0,45,474794449,-122.13158 47.67858,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032323
King,Bellevue,WA,98006,2015,NISSAN,LEAF,1,1,84,0,41,268997830,-122.144149 47.560742,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033024800
Clark,Camas,WA,98607,2023,CHEVROLET,BOLT EV,1,3,0,0,18,262870282,-122.4220033 45.6092439,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011040605
King,Seattle,WA,98125,2024,HYUNDAI,TUCSON,0,1,33,0,46,270131942,-122.30253 47.72656,CITY OF SEATTLEWACITY OF TACOMAWA,53033001000
Yakima,Yakima,WA,98908,2024,DODGE,HORNET,0,1,32,0,14,257725499,-120.611068 46.596645,PACIFICORP,53077000904
King,Kent,WA,98042,2023,CHEVROLET,BOLT EV,1,3,0,0,47,229405410,-122.1145138 47.3581107,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033031704
King,Sammamish,WA,98075,2015,TESLA,MODEL S,1,1,208,0,41,254539393,-122.0181135 47.5880568,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032215
Snohomish,Lynnwood,WA,98036,2020,TESLA,MODEL 3,1,1,266,0,1,3531979,-122.29245 47.82557,PUGET SOUND ENERGY INC,53061051932
King,Seattle,WA,98122,2024,BMW,I4,1,3,0,0,37,262606697,-122.3128637 47.6104992,CITY OF SEATTLEWACITY OF TACOMAWA,53033008800
King,Seattle,WA,98177,2021,VOLVO,XC90,0,2,18,0,36,267240522,-122.3691687 47.7403542,CITY OF SEATTLEWACITY OF TACOMAWA,53033001600
King,Sammamish,WA,98075,2023,TESLA,MODEL X,1,3,0,0,41,260432714,-122.0181135 47.5880568,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033032224
King,Auburn,WA,98092,2022,BMW,IX,1,3,0,0,47,220339598,-122.1550193 47.2884536,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033031207
King,Kirkland,WA,98034,2023,TESLA,MODEL Y,1,3,0,0,45,229702518,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033021903
King,Seattle,WA,98103,2023,CHEVROLET,BOLT EUV,1,3,0,0,43,238717552,-122.3499053 47.673887,CITY OF SEATTLEWACITY OF TACOMAWA,53033004600
Yakima,Yakima,WA,98908,2021,TESLA,MODEL Y,1,3,0,0,14,179211567,-120.611068 46.596645,PACIFICORP,53077000904
Snohomish,Mill Creek,WA,98012,2023,TESLA,MODEL Y,1,3,0,0,44,252877593,-122.206146 47.839957,PUGET SOUND ENERGY INC,53061052008
King,Burien,WA,98166,2019,TESLA,MODEL 3,1,1,220,0,34,143128044,-122.3472273 47.4568458,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033027800
Jefferson,Port Hadlock,WA,98339,2022,TESLA,MODEL Y,1,3,0,0,24,205729170,-122.7633713 48.0369567,BONNEVILLE POWER ADMINISTRATIONPUGET SOUND ENERGY INCPUD NO 1 OF JEFFERSON COUNTY,53031950501
Kitsap,Kingston,WA,98346,2023,HYUNDAI,IONIQ 5,1,3,0,0,23,240288996,-122.4977 47.79802,PUGET SOUND ENERGY INC,53035090102
Clark,Vancouver,WA,98682,2024,TOYOTA,PRIUS PRIME,0,1,39,0,17,270737470,-122.5286031 45.6686601,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011041331
King,Kirkland,WA,98033,2018,TESLA,MODEL S,1,1,249,0,48,171611261,-122.1925969 47.676241,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022603
King,Burien,WA,98168,2023,VOLVO,XC60,0,1,35,0,34,233558958,-122.297205 47.486649,CITY OF SEATTLEWACITY OF TACOMAWA,53033027400
King,Seatac,WA,98148,2023,SUBARU,SOLTERRA,1,3,0,0,33,251332791,-122.3300442 47.4483434,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033028500
King,Kirkland,WA,98034,2021,TESLA,MODEL Y,1,3,0,0,1,132358082,-122.2026532 47.7210518,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033022203
King,Beaux Arts,WA,98004,2023,RIVIAN,R1S,1,3,0,0,41,244435803,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023901
Clark,Vancouver,WA,98682,2019,TESLA,MODEL 3,1,1,220,0,17,265463068,-122.5286031 45.6686601,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011040714
Clark,Camas,WA,98607,2018,TESLA,MODEL 3,1,1,215,0,18,478403439,-122.4220033 45.6092439,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011041400
Clark,Camas,WA,98607,2016,TESLA,MODEL S,1,1,210,0,18,205749708,-122.4220033 45.6092439,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011041325
Kitsap,Port Orchard,WA,98366,2023,TESLA,MODEL 3,1,3,0,0,26,269870198,-122.63847 47.54103,PUGET SOUND ENERGY INC,53035092701
King,Tukwila,WA,98188,2024,DODGE,HORNET,0,1,32,0,11,261562668,-122.29179 47.43473,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033028200
Yakima,Yakima,WA,98908,2023,CHEVROLET,BOLT EUV,1,3,0,0,14,258098445,-120.611068 46.596645,PACIFICORP,53077000904
Clark,Vancouver,WA,98685,2023,RIVIAN,R1S,1,3,0,0,18,255091917,-122.688741 45.711311,BONNEVILLE POWER ADMINISTRATIONPUD NO 1 OF CLARK COUNTYWA,53011040907
King,Bellevue,WA,98004,2018,TESLA,MODEL 3,1,1,215,0,41,261365366,-122.1872 47.61001,PUGET SOUND ENERGY INCCITY OF TACOMAWA,53033023808
